name,producer,href,image_url,description
Black Cherry Berry,15,https://celestialseasonings.com//collections/herbal-tea/products/black-cherry-berry-herbal-tea,https://celestialseasonings.com/cdn/shop/products/BCB_3D_lg_300x300.png?v=1623793987,"Reminiscent of nostalgic fruit punch, this tea combines a burst of cherry and berry flavors with tart, ruby-red hibiscus and other herbs. Delicious hot or iced.
"
Caramel Apple Dream,15,https://celestialseasonings.com//collections/herbal-tea/products/caramel-apple-dream,https://celestialseasonings.com/cdn/shop/products/CS_18ct_CAD_Dramatic_300x300.png?v=1655232119,"This dreamy blend perfectly captures the luscious taste of a freshly dipped caramel apple. Sweet apple and cinnamon flavors are quickly followed by the taste and aroma of creamy caramel, plus hints of maple and a dash of sea salt to balance the sweetness.
"
Chamomile,15,https://celestialseasonings.com//collections/herbal-tea/products/chamomile-herbal-tea,https://celestialseasonings.com/cdn/shop/products/C_3D_lg_300x300.png?v=1620657852,
Cinnamon Apple Spice,15,https://celestialseasonings.com//collections/herbal-tea/products/cinnamon-apple-spice-herbal-tea,https://celestialseasonings.com/cdn/shop/products/CAS_3D_lg_300x300.png?v=1620657850,"This blend combines spicy cinnamon with juicy apple flavor. There's a chocolate note and hint of butterscotch in the finish, making this tea comforting and invigorating all at once.
"
Cold Brew Citrus Sunrise,15,https://celestialseasonings.com//collections/herbal-tea/products/cold-brew-citrus-sunrise,https://celestialseasonings.com/cdn/shop/products/CB_CS_3D_shop_300x300.png?v=1623362368,"Refresh with 100% of your daily vitamin C. This perfect blend of juicy orange, rosehips, and hibiscus will make any moment more chill.
Brew one glass at a time with our convenient cold water steeping method - no boiling required!
"
"Cold Brew Red, White & Blueberry",15,https://celestialseasonings.com//collections/herbal-tea/products/cold-brew-red-white-blueberry,https://celestialseasonings.com/cdn/shop/products/CB_RW_B_3D_shop_300x300.png?v=1623362591,"Fruity refreshment awaits with red raspberries, white hibiscus and blueberries for an uplifting patriotic medley. This perfect glass of fruity, herbal iced tea will make any moment more chill.
Brew one glass at a time with our convenient cold water steeping method - no boiling required!
"
Cold Brew Watermelon Lime Zinger,15,https://celestialseasonings.com//collections/herbal-tea/products/cold-brew-watermelon-lime-zinger,https://celestialseasonings.com/cdn/shop/products/CB_WLZ_Shop_300x300.png?v=1657920337,"Fruity, fresh watermelon and lime flavors get a Zinger kick from tart hibiscus in this refreshing iced herbal tea.
Brew one glass at a time with our convenient cold water steeping method - no boiling required!
"
Country Peach Passion,15,https://celestialseasonings.com//collections/herbal-tea/products/country-peach-passion-herbal-tea,https://celestialseasonings.com/cdn/shop/products/CPP_3D_lg_300x300.png?v=1620657847,"A blend of floral chamomile, aromatic citrus and sweet peaches give this brew a decadent peaches and cream flavor. Savor it both hot and iced.
"
Cranberry Apple Zinger,15,https://celestialseasonings.com//collections/herbal-tea/products/cranberry-apple-zinger-herbal-tea,https://celestialseasonings.com/cdn/shop/products/CAZ_3D_lg_300x300.png?v=1620657845,"To create this spirited blend, we infuse tangy hibiscus with the flavors of lively cranberries, juicy apples and exotic yumberries. The result is a vibrant tea you'll enjoy hot or iced all year long.
"
Cranberry Vanilla Wonderland,15,https://celestialseasonings.com//collections/herbal-tea/products/cranberry-vanilla-wonderland,https://celestialseasonings.com/cdn/shop/products/18ct_CVW_3D_300x300.png?v=1655235365,"This holiday blend captures the sweet flavor and rich crimson color of cranberries. It also features natural botanicals like rooibos and hibiscus, plus cinnamon and a touch of vanilla.
"
Fireside Vanilla Spice,15,https://celestialseasonings.com//collections/herbal-tea/products/fireside-vanilla-spice,https://celestialseasonings.com/cdn/shop/products/FVS_3D_lg_300x300.png?v=1620657554,"This soothing herbal tea achieves the perfect balance of sweet and spicy. Cinnamon, licorice and natural vanilla flavor are a creamy complement to the spicy ginger and cardamom. Fireside Vanilla Spice™ does more than warm your cup - it stirs the fire in your soul.
"
Fruit Tea Sampler,15,https://celestialseasonings.com//collections/herbal-tea/products/fruit-tea-sampler,https://celestialseasonings.com/cdn/shop/products/fts_lg_300x300.png?v=1623775313,
Ginger + Probiotics,15,https://celestialseasonings.com//collections/herbal-tea/products/ginger-probiotics-herbal-tea,https://celestialseasonings.com/cdn/shop/products/G_P_3D_lg_300x300.png?v=1656627542,"Traditionally known for its digestive benefits, ginger is paired with sweet cinnamon and earthy cardamom. This blend has added probiotics and is a soothing, warming blend that supports healthy digestion.
3 tea bags provide 500 million CFU probiotics.
"
Gingerbread Spice,15,https://celestialseasonings.com//collections/herbal-tea/products/gingerbread-spice,https://celestialseasonings.com/cdn/shop/products/18ct_GBS_3D_300x300.png?v=1655235865,"This handcrafted blend offers the sweet, nostalgic aroma of freshly-baked gingerbread. Naturally caffeine free, it features a medley of ginger, cinnamon and other time-honored ingredients.
"
Herbal Tea Sampler,15,https://celestialseasonings.com//collections/herbal-tea/products/herbal-tea-sampler,https://celestialseasonings.com/cdn/shop/products/HTS_lg_300x300.png?v=1623793379,"Our herbal tea collection brings together five of our most comforting teas.
"
Honey Vanilla Chamomile,15,https://celestialseasonings.com//collections/herbal-tea/products/honey-vanilla-chamomile,https://celestialseasonings.com/cdn/shop/products/HVC_3D_lg19_300x300.png?v=1620657840,"Our blend of fine chamomile flavors is perfectly complemented by a soothing combination of flavors, including creamy, nutty vanilla and golden honey.
"
Jammin' Lemon Ginger,15,https://celestialseasonings.com//collections/herbal-tea/products/jammin-lemon-ginger-herbal-tea,https://celestialseasonings.com/cdn/shop/products/JLG_NonGMO_lg_300x300.png?v=1620657837,"This calming and uplifting blend combines ginger — a potent botanical treasured for its spicy flavor and reputation as a digestive aid — with a bright lemon aroma and taste from lemongrass, lemon verbena and natural lemon flavor.
"
Lemon Lavender Lane,15,https://celestialseasonings.com//collections/herbal-tea/products/lemon-lavender-lane,https://celestialseasonings.com/cdn/shop/products/LLL_lg_300x300.png?v=1657924541,"This unique herbal tea pairs lemon and lavender for the perfect balance of bright and aromatic.
"
Lemon Zinger,15,https://celestialseasonings.com//collections/herbal-tea/products/lemon-zinger-herbal-tea,https://celestialseasonings.com/cdn/shop/products/LZ_NonGMO_lg_300x300.png?v=1620657833,
Lemon Zinger Herbal Tea K-Cup Pods,15,https://celestialseasonings.com//collections/herbal-tea/products/lemon-zinger-herbal-tea-k-cup-pods,https://celestialseasonings.com/cdn/shop/products/12CT_LZ_Group_300x300.png?v=1624038337,"In this classic brew, we blend real lemons and lively Guatemalan lemongrass with hibiscus, which gives all Zinger® teas their signature tangy taste and ruby-red color. A bright tea that's perfect in any weather.
"
Madagascar Vanilla,15,https://celestialseasonings.com//collections/herbal-tea/products/vanilla-rooibos-tea,https://celestialseasonings.com/cdn/shop/products/MVR_3D_lg_300x300.png?v=1620657793,"Rooibos is a mellow and relaxing herb whose slightly nutty flavor offers hints of cherry and toffee. In our Madagascar Vanilla red tea, rooibos is perfectly complemented by the rich flavor of another African favorite, vanilla – resulting in a sublime and satisfying tea experience.
"
Mandarin Orange Spice,15,https://celestialseasonings.com//collections/herbal-tea/products/mandarin-orange-spice-herbal-tea,https://celestialseasonings.com/cdn/shop/products/MOS_lg_300x300.png?v=1623435803,"This blend combines the tart and juicy flavor of mandarin oranges with aromatic spices like cloves and coriander. A bright, lively brew that transports tea drinkers to exotic destinations with every sip.
"
Mint Magic,15,https://celestialseasonings.com//collections/herbal-tea/products/mint-magic-herbal-tea,https://celestialseasonings.com/cdn/shop/products/MM_3D_lg_300x300.png?v=1620657828,"A refreshing combination of spearmint and peppermint leaves from the Pacific Northwest. Lively orange peel and a touch of sweet cinnamon produce a well-rounded flavor that's soothing when hot and revitalizing iced.
"
Peach + Probiotics,15,https://celestialseasonings.com//collections/herbal-tea/products/peach-probiotics,https://celestialseasonings.com/cdn/shop/products/P_P_3D_lg_300x300.png?v=1658946127,"This bright and bold tea is bursting with juicy orchard peach flavor and added probiotics. We combined this delicious blend with BC30 probiotics for an easy and tasty way to nourish your body every day.
3 tea bags provide 500 million CFU probiotics.
"
Peppermint,15,https://celestialseasonings.com//collections/herbal-tea/products/peppermint-herbal-tea,https://celestialseasonings.com/cdn/shop/products/P_3D_lg_300x300.png?v=1623435944,"The aromatic Oregon and Washington-grown peppermint we've selected tastes so fresh and delicious that it requires no accompaniment — it's simply the only ingredient here.
"
Raspberry Zinger,15,https://celestialseasonings.com//collections/herbal-tea/products/raspberry-zinger-herbal-tea,https://celestialseasonings.com/cdn/shop/products/RBZ_3D_lg_300x300.png?v=1620657818,"This robust herbal brew gets its aroma and sweet-tart flavor from ripe red raspberries and a blend of tart and fruity hibiscus leaves from around the world. Soothing served warm and refreshing over ice.
"
Red Zinger,15,https://celestialseasonings.com//collections/herbal-tea/products/red-zinger-herbal-tea,https://celestialseasonings.com/cdn/shop/products/RZ_3D_lg_300x300.png?v=1620657815,"First offered in 1972, the original Zinger® tea blends tangy and fruity hibiscus leaves with refreshing peppermint, sweet orange, lively lemongrass and earthy wild cherry bark. One of our favorites over ice.
"
Roastaroma,15,https://celestialseasonings.com//collections/herbal-tea/products/roastaroma-herbal-tea,https://celestialseasonings.com/cdn/shop/products/R_3D_lg_300x300.png?v=1620657813,"This full-bodied, caffeine-free alternative to coffee has been a trusted favorite for over 30 years. It blends the robust flavors of roasted chicory and barley, plus a hint of chocolate from roasted carob and a touch of cinnamon and allspice.
"
Sangria Zinger,15,https://celestialseasonings.com//collections/herbal-tea/products/sangria-zinger,https://celestialseasonings.com/cdn/shop/products/SZ_3D_lg20_300x300.png?v=1620657567,"This refreshing herbal tea captures the true taste of sangria with tart and tangy hibiscus (the “zing” in every Zinger® tea) plus vibrant pineapple, blood orange and citrus flavors. Serve it warm or pour it over ice – and let the party begin.
"
Sleepytime,15,https://celestialseasonings.com//collections/herbal-tea/products/sleepytime-classic-herbal-tea,https://celestialseasonings.com/cdn/shop/products/ST_3D_lg_300x300.png?v=1623436244,"This most beloved of herbal teas gets its comforting aroma and perfectly balanced flavor from a blend of soothing herbs, including delicate chamomile, cool spearmint and fresh lemongrass. Wind down your day with Sleepytime® tea!
Sleepytime is the original bedtime tea. More than 40 years ago, we created a truly soothing herbal tea to help folks wind down the day. Today, our calming Sleepytime blend of botanicals is available in herbal, decaf green and wellness teas, so you can always find the perfect cup for your bedtime routine.
"
Sleepytime Detox,15,https://celestialseasonings.com//collections/herbal-tea/products/sleepytime-detox,https://celestialseasonings.com/cdn/shop/products/STDetox_3D_lg_300x300.png?v=1620657531,"This restorative tea starts with our Classic Sleepytime® blend of chamomile, spearmint and other soothing herbs. We then add aloe, green rooibos and dandelion root to gently encourage the body’s natural process of detoxing.*
Sleepytime is the original bedtime tea. More than 40 years ago, we created a truly soothing herbal tea to help folks wind down the day. Today, our calming Sleepytime blend of botanicals is available in herbal, decaf green and wellness teas, so you can always find the perfect cup for your bedtime routine.
*These statements have not been evaluated by the Food & Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.
"
