name,producer,href,image_url,description
Cherry & Cinnamon  20 Tea Bags,17,https://twinings.co.uk/products/cherry-cinnamon-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Cherry-Cinnamon-20-Single-Tea-Bags_540x.jpg?v=1619775531,"What does it taste like? This infusion has a delicious aroma of juicy ripe cherries, and combines their ever-so-slight sharpness with a touch of warm, spicy cinnamon.How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste.Recipe inspiration: Cherry Cinnamon Amaretto Iced Tea"
Raspberry & Lemon  20 Tea Bags,17,https://twinings.co.uk/products/raspberry-lemon-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Raspberry-Lemon-20-Tea-Bags_540x.jpg?v=1619775942,"Raspberry and Lemon flavoured herbal infusion with Rose Petals.  Discover irresistible infusions for the flavour curious. Tempting fruit and herbal infusions, packed full of extraordinary flavours and natural ingredients. Sugar free, all natural ingredients and caffeine free.  Our Raspberry and Lemon infusion is made with lemon peel for a bright, zesty kick, and a sprinkle of rose petals for a touch of sweetness. Blended together with a medley of natural flavours, for a full-flavoured infusion that's guaranteed to delight the taste buds."
Superblends Focus  20 Envelopes,17,https://twinings.co.uk/products/superblends-focus-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-focus-20-envelopes_81f66238-758c-413b-a243-66b673c5a882_540x.jpg?v=1619778646,"Mango and Pineapple Flavoured Herbal Infusion with Ginseng Root and added Vitamin B6.  We all need help sometimes to see the wood for the trees. This is the inspiration behind the carefully crafted naturally caffeine free focus blend. A moreish flavour combination of sweet mango, tart pineapple and earthy ginseng root is perfect when you need a pick me up.  +Vitamin B6 contributes to the reduction of tiredness and fatigue. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  What does it taste like? Sweet with a subtle sharpness, you will want to drink this all day long.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Gingerbread Indulgence Green Tea  20 Envelopes,17,https://twinings.co.uk/products/gingerbread-indulgence-green-tea-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Gingerbread-Indulgence-Green-Tea-20-Envelopes_540x.jpg?v=1619614546,"Green tea with ginger and golden syrup flavour.  The sweet aroma of a traditional cake shop. The tangy warmth of gingerbread, baked to perfection. With real ginger pieces and golden syrup flavour, this is an entirely new take on traditional green tea. One that's utterly surprising... yet wonderfully familiar.All natural ingredients, sugar-free and only 4 calories a cup. Who'd have thought green tea could be so indulgent?Fancy yours chilled? Try our Gingerbread Iced Green Tea recipe.""Real gingerbread taste that goes surprisingly well with green tea. I wasn't too sure at first, but it's very nice.""""I love this tea!!!"""
Earl Grey  120 Tea Bags,17,https://twinings.co.uk/products/earl-grey-120-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Earl-Grey-120-Tea-Bags-Front_540x.jpg?v=1679305409,"Tea with the fragrant flavour of bergamot & lemon.  Our Classic Blend In 1831 we created Earl Grey tea in our shop on the Strand on the request of the Prime Minister. He loved it so much he gave his name to it. Before long it had taken London by storm and it is still a firm favourite amongst people who like things with a twist, who travel off the beaten track and don't always play by the rules.  What does it taste like? Our classic Earl Grey. A delicate tea with a delicious twist of citrusy bergamot.  What makes this tea different? We carefully select a tea that is light, delicate and refreshing. It blends perfectly with the unique citrusy bergamot.  Blended and packed in Hampshire."
Blackcurrant & Blueberry  20 Tea Bags,17,https://twinings.co.uk/products/blackcurrant-blueberry-20-tea-bags-1,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Blackcurrant-Blueberry-20-Single-Tea-Bags_540x.jpg?v=1619775471,"What does it taste like? Bursting with the mouth-watering flavour of blackcurrants and blueberries, this infusion will take you back to your childhood.How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste.Recipe inspiration: Blueberry Vanilla Float Iced Tea"
Superblends Glow  20 Envelopes,17,https://twinings.co.uk/products/superblends-glow-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-glow-20-envelopes_aec429a1-4617-45fa-b39e-3c1f4ab388d9_540x.jpg?v=1619778675,"Strawberry and Cucumber Flavoured Herbal Infusion with Green Tea, Aloe Vera and added Biotin.  When your skin and hair glows, you radiate confidence and feel great. This is the inspiration behind this carefully crafted Glow blend. This blend is a delicious mix of refreshing Green tea, Aloe Vera and Cucumber flavouring. A touch of gorgeously sweet, strawberry flavouring ensures this is the tastiest part of your beauty regime.  +Biotin contributes to the maintenance of normal skin and normal hair. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.What does it taste like? This delicious green tea is sweet, refreshing and easy to drink at any time of the day.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Assam  125g Loose Tea,17,https://twinings.co.uk/products/assam-125g-loose-tea,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Assam-125g-Loose-Tea_540x.jpg?v=1619773451,"What does it taste like? A bold, satisfying proper cup of tea with a full-bodied, lasting flavour.  Where does it come from? There are only two places in the world where tea plants are native. The state of Assam in India is one of them. We've been sourcing tea from gardens on the flood plains of Brahmaputra River since 1838. You learn a thing or two in almost 200 years, like which leaves give the best flavour. Thats how we know our Assam contains only the best.  What makes this tea different? Our Assam leaves aren't picked until June because that's when they start making the best-tasting tea. Off-peak is just not the same."
"Green Tea, Apple & Pear  20 Tea Bags",17,https://twinings.co.uk/products/green-tea-apple-pear-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Apple-Pear-20-Single-Tea-Bags_540x.jpg?v=1619614800,"China and England have each done their bit to make tea famous; inspiring us to create a blend where East meets West. We've taken two English favourites; crisp apple and sweet pear flavours, are blended together with green tea to create a light tasting, golden Chinese green tea.  Each cup will take you from an autumn orchard to the tea gardens of Zhejiang province in just one sip.  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
Superblends Moment of Calm  20 Envelopes,17,https://twinings.co.uk/products/superblends-moment-of-calm-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-calm-20-envelopes_36cf73ea-0712-4f25-996e-32a3f35cbfe8_540x.jpg?v=1619778780,"Spice and Vanilla Flavoured Herbal Infusion with Camomile, Roasted Chicory Root and added Niacin.  Take a deep breath and find some time for yourself with a Moment of Calm. The softly sweet and spiced infusion is warming and comforting, perfect to rebalance at the end of a busy day.  +Niacin (Vitamin B3) contributes to normal psychological function. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  What does it taste like? This is a smooth, delicate, lightly spiced blend with a lovely hint of sweetness. The chicory root brings a gorgeous roasted flavour and a touch of indulgence.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Spiced Ginger  20 Tea Bags,17,https://twinings.co.uk/products/spiced-ginger-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Spiced-Ginger-20-Single-Tea-Bags_540x.jpg?v=1619775641,"What does it taste like? Ginger is one of the world's most loved ingredients, used across continents to add zing to salads and spice up stir fries. This infusion is warming, slightly peppery and has that lovely spice you'd expect.  How do I drink it? Using one bag per person, pour on boiling water and infused for two to three minutes. Leave for a little longer if you prefer a stronger taste.New name, new look - same exact blend and great taste as Settling Ginger."
English Breakfast  125g Loose Tea,17,https://twinings.co.uk/products/english-breakfast-125g-loose-tea,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-English-Breakfast-125g-Loose-Tea_540x.jpg?v=1619773904,What does it taste like? It's a tea with a lot of flavour and a light finish. Perfect for when you fancy a really well rounded cup of tea.  Where does it come from? We visit tea gardens all over the world to find the best teas for our English Breakfast. Our favourites are the leaves grown up in the Sri Lankan highlands. They give this blend a great depth of flavour and make for a truly great cup of tea.  What makes this tea different? We add high-grown Ceylon teas to our English Breakfast for the full depth of flavour.
Blackcurrant & Blueberry with a squeeze of Lemon  20 Tea Bags,17,https://twinings.co.uk/products/blackcurrant-blueberry-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Blackcurrant-Blueberry-Squeeze-of-Lemon-20-Tea-Bags-Front_540x.jpg?v=1631702152,"Blackcurrant, blueberry and lemon flavoured herbal infusion.  Discover irresistible infusions for the flavour curious. Tempting fruit and herbal infusions, packed full of extraordinary flavours and natural ingredients. Sugar free, all natural ingredients and caffeine free. Bursting with mouth-watering flavour this nostalgic blend takes you right back to your childhood. The blackcurrant & blueberry work together as the perfect sweet pairing, complemented by the citrus lemon flavour."
Strawberry & Elderflower  20 Tea Bags,17,https://twinings.co.uk/products/strawberry-elderflower-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Strawberry-Elderflower-20-Tea-Bags_540x.jpg?v=1619775982,"Strawberry flavoured herbal infusion with Elderflower and Juniper.  Discover irresistible infusions for the flavour curious. Tempting fruit and herbal infusions, packed full of extraordinary flavours and natural ingredients. Sugar free, all natural ingredients and caffeine free.  This blend captures the essence of an English Summer afternoon in a glass. Intense, juicy strawberry will hit your taste buds first, followed by sweetness from the elderflower and a subtle hint of aromatic juniper."
Superblends Defence  20 Envelopes,17,https://twinings.co.uk/products/superblends-defence-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-defence-20-envelopes_540x.jpg?v=1619778528,"Citrus & Ginger Flavoured Herbal Infusion with Green Tea, Echinacea Root and added Vitamin C.  Feeling great is the inspiration behind this carefully crafted Defence blend. A delicious combination of green tea, juicy fruit flavours and Echinacea root provides a comforting taste, while the added Vitamin C helps to support your immune system and helps you feel at your best every day.  +Vitamin C supports the normal function of the immune system. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.What does it taste like? A vibrant, unique blend with green tea, herbal ingredients and the delicious flavours of citrus fruits. The addition of a little ginger into the mix helps to make this Defence blend warm and smooth.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Digest  20 Envelopes,17,https://twinings.co.uk/products/superblends-digest-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-digest-20-envelopes_fecfab09-eaba-490d-b2a2-ec758dc790d1_540x.jpg?v=1619778602,"Apple Flavoured Herbal Infusion with Spearmint, Rooibos and Baobab.  Feeling soothed and balanced is the inspiration behind this caffeine free Digest blend. This deliciously refreshing mellow blend combines nature's classic after dinner helper - spearmint - with baobab and the sweetness of apple & rooibos.  What does it taste like? Refreshing spearmint is followed by a soft sweetness from the apple & rooibos. The ginger is very subtle, leaving a soothing warmth after each sip.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Peach & Orange  20 Tea Bags,17,https://twinings.co.uk/products/peach-orange-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Peach-Orange-20-Tea-Bags_540x.jpg?v=1619775893,"Peach flavoured herbal infusion with Orange Peel and Baobab.  Discover irresistible infusions for the flavour curious. Tempting fruit and herbal infusions, packed full of extraordinary flavours and natural ingredients. Sugar free, all natural ingredients and caffeine free.  This blend is a multi-sensorial sensation. Sweet juicy peach flavour with a delicious zesty sharpness from the orange peel. Baobab is a delicious fruit with a sweet citrusy flavour that adds an exotic twist to this blend."
Pure Peppermint  80 Tea Bags,17,https://twinings.co.uk/products/pure-peppermint-80-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Pure-Peppermint-80-Single-Tea-Bags_540x.jpg?v=1619775725,"What does it taste like? Cool and invigorating, we've expertly created this peppermint infusion to help you feel refreshed and ready for the day with each sip. A classic, vibrant blend perfect for any time of day.How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste.Recipe inspiration: Twinings Mint Iced Tea"
Earl Grey  125g Loose Tea,17,https://twinings.co.uk/products/earl-grey-125g-loose-tea,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Earl-Grey-125g-Loose-Tea_540x.jpg?v=1619773708,"Our Classic Blend First created for Prime Minister Charles Grey over 180 years ago, this fresh-tasting and unique blend has become one of the nation's very favourites. For a full, fragrant Earl Grey experience, our loose leaf variety makes the perfect choice.  What does it taste like? A delicate loose leaf tea with the fragrant flavour of citrusy bergamot.  What makes this tea different? We carefully select loose leaf tea that is light, delicate and refreshing. This is perfectly complimented by the unique flavour of bergamot."
Strawberry & Raspberry  20 Tea Bags,17,https://twinings.co.uk/products/strawberry-raspberry-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Strawberry-Raspberry-20-Single-Tea-Bags_540x.jpg?v=1619775655,"What does it taste like? A feel-good summer blend. A harmony of sweet strawberry notes and tangy raspberry aromas.  How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste."
Superblends Heartea  20 Envelopes,17,https://twinings.co.uk/products/superblends-heartea-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-heartea-20-envelopes_540x.jpg?v=1619778731,"Blackcurrant and Honey flavoured infusion with Rosemary, Hibiscus and added Thiamin.  Your heart carries you each step of the way. Don't skip a beat, pour out your Heartea and sip to your hearts content.  +(Vitamin B1) Thiamin contributes to normal heart function. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  What does it taste like? Sweet, floral honey notes compliment the juicy blackcurrant flavour and subtle tartness of the hibiscus. The hint of rosemary adds a woody savoury taste, delivering a perfectly balanced blend which is naturally caffeine free.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
English Breakfast  120 Tea Bags,17,https://twinings.co.uk/products/english-breakfast-120-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-English-Breakfast-120-Tea-Bags-Front_540x.jpg?v=1679305617,"What does it taste like? Golden and well rounded. It's a tea with a lot of body and a light finish.  Where does it come from? We get to visit tea gardens all over the world to find the best teas for our English Breakfast. Full-bodied Assam's picked during the summer months go perfectly with the fresh taste of high quality African teas. Our next stop is the beautiful Sri Lankan highlands, for tea leaves that add a real depth of flavour to the blend. A worthwhile journey for a truly great cup of tea.  What makes this tea different? We only use high-grown Ceylon in our English Breakfast for the full depth of flavour."
Cranberry & Raspberry  20 Tea Bags,17,https://twinings.co.uk/products/cranberry-raspberry-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Cranberry-Raspberry-20-Single-Tea-Bags_540x.jpg?v=1619775543,"What does it taste like? The deep-red colour and zing of cranberries help to make this infusion crisp and refreshing, while the raspberry notes bring a touch of sweetness to this mouth-watering blend.  Plump cranberries and velvety raspberries shine softly in the evening sunlight. This blend brings you the best of both delicious fruits: the tart sweetness of cranberries, balanced with the gentle tang of raspberries and a touch of fragrant elderflower. The result is a delightfully lively infusion, bursting with the taste of summer.  Made with all-natural ingredients, nothing more, nothing less. Naturally caffeine-free with no added sugar, enjoy any time of the day. Fancy yours chilled? Allow the infusion to cool before adding some ice and a few fresh raspberries.  How do I drink it? Using one bag per person, pour on boiling water and infused for two to three minutes. Leave for a little longer if you prefer a stronger taste."
Superblends Detox  20 Envelopes,17,https://twinings.co.uk/products/superblends-detox-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-detox-20-envelopes_ba4bb1f7-2c9b-4d3a-a2ba-8ba0a6c547c3_540x.jpg?v=1619778573,"Lemon Flavoured Infusion with Burdock Root, Fennel, Ginger and added Selenium.  Time for a reset? Feeling renewed is the inspiration behind this carefully crafted caffeine free Detox blend. A combination of herbal ingredients including lemon peel and ginger, plus added selenium which contributes to the protection cells from oxidative stress to help keep you at your best.  +Selenium contributes to the protection of cells from oxidative stress. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.What does it taste like? The fennel in this blend has a slight sweetness which works well with the smooth lemon flavour. The ginger is carefully added in the mix so it is gentle and warming, but not overpowering.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
"Green Tea, Coconut & Mango  20 Tea Bags",17,https://twinings.co.uk/products/green-tea-coconut-mango-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Coconut-Mango-20-Single-Tea-Bags_540x.jpg?v=1619614820,"The exotic taste of coconut and the sweet juicy flavour of ripe orange mangoes have been used to create this delicious green tea. Let the rich aroma take you to a tropical island, watching the leaves sway as the breeze flows through the palm trees.  Our crisp and refreshing green teas start their journey from the dewy, misty tea gardens of China. We've been picking the best leaves and buds three centuries. Our master blenders use their detailed knowledge of these regions to create this invigorating blend which is full of character and ready to brighten up your day.  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
Lady Grey  80 Tea Bags,17,https://twinings.co.uk/products/lady-grey-80-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Lady-Grey-80-Tea-Bags_540x.jpg?v=1682338571,"They say behind every great man is an even greater woman Inspired by rolling orange and lemon groves, we developed Lady Grey for Earl Grey lovers who wanted something a little bit fruitier. We couldn't possibly play favourites, but Lady Grey will always have a special place in our hearts.  What does it taste like? A light, refreshing tea with juicy citrus notes. Delicious and full of zesty brightness.  What makes this tea different? The zesty orange. It's the perfect addition for its refreshing fruity flavour. It's the original and still the best."
Discovery Collection Orangery of Lady Grey  100g Loose Tea,17,https://twinings.co.uk/products/discovery-collection-orangery-of-lady-grey-loose-tea,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Discovery-Collection-Orangery-of-Lady-Grey-Loose-Tea-Caddy_540x.jpg?v=1620307959,"Citrus flavour black tea.  Lady Grey is the fragrant counterpart to Earl Grey. It's inspired by the orangeries of grand English houses - when the sun shone the oranges gave off a sweet citrus scent.Our Master Blenders have added an orangey twist to the bergamot flavour and black China tea base, so you can find a moment of sweet peace; an uplifting oasis in the heart of the day."
"Green Tea, Mango & Lychee  20 Tea Bags",17,https://twinings.co.uk/products/green-tea-mango-lychee-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Mango-Lychee-20-Single-Tea-Bags_540x.jpg?v=1619614837,"The distinctive flavour of Lychee - a sweet fruit wrapped in a tough, spiky shell and blended with the sweet, ripe flavour of mango and delicate green tea makes for a sunny, tropically-sweet combination.  The lychee, native to Hainan Island in southern China goes back as far as 2000BC. Once a delicacy in the Chinese imperial court, it was in such demand that a special courier of horses would deliver it to the emperor. We've taken the flavour of this sweet, pink and white fruit and blended it together with the tropical taste of mango and our delicate, golden green tea. Take a sip and let it transport you to your own imperial court.  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
"Green Tea, Orange & Lotus Flower  20 Tea Bags",17,https://twinings.co.uk/products/green-tea-orange-lotus-flower-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Orange-Lotus-Flower-20-Single-Tea-Bags_540x.jpg?v=1619614854,"Lotus flowers are a symbol of the sun. Their beautiful, fragrant petals unfurl each day at the break of dawn to reveal a pure and inner glow. We've blended hints of this delicate flower with a zesty, sun kissed orange flavour and our green tea to create this blend full of sunshine.  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring.Recipe inspiration: Elderflower & Orange Lotus Iced Tea"
Lemon & Ginger  80 Tea Bags,17,https://twinings.co.uk/products/lemon-ginger-80-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Lemon-Ginger-80-Single-Tea-Bags_540x.jpg?v=1619775682,"What does it taste like? To create this sunny and invigorating infusion, we have blended two of the world's best loved ingredients; spicy, warming ginger with the bright, zesty taste of lemons.  How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste."
